restaurant_key,restaurant_id,restaurant_name,cuisine,city_key,price_tier,price_symbol,rating,num_ratings,commission_rate,avg_prep_time_mins,is_pure_veg
758,RST-f5494842-dd1f-57b3-9787-8defcdf130a6,Pathak Cafe Express,Cafe,4,Mid,₹₹,4.11,13,0.213,21,False
759,RST-f11836ba-470e-5a2b-ae16-ba442bf58c68,Bala Biryani House,Biryani,25,Budget,₹,4.36,3,0.226,23,False
760,RST-88330314-03ad-5e01-a71e-edb7a69a924c,Divan Biryani Point,Biryani,1,Premium,₹₹₹,4.28,2,0.223,20,False
761,RST-8a92731f-0eed-5c47-9b38-e56945bd60c7,Lal Chinese Restaurant,Chinese,14,Mid,₹₹,4.07,1,0.217,13,False
762,RST-5aa7138c-2ced-5d84-b1c6-d6b2a2293b85,Shah Street Express,Street Food,2,Mid,₹₹,4.37,2,0.19,17,False
763,RST-c4504c6b-4f4b-50a8-97b7-15e1a6701734,Din North Point,North Indian,15,Premium,₹₹₹,4.06,2,0.237,25,False
764,RST-88ee702a-e39b-5a4a-92d0-cd947dfd297f,Kumar Cafe House,Cafe,7,Mid,₹₹,4.21,11,0.222,17,False
765,RST-bbc7af11-c71e-559a-acb7-1098781a438a,Kota Chinese Dhaba,Chinese,18,Budget,₹,4.54,10,0.198,9,False
766,RST-550c39e0-857e-5c33-bab2-def174ea9808,Edwin Street Point,Street Food,1,Mid,₹₹,4.11,3,0.23,11,False
767,RST-3800bb29-ccde-5856-8f81-ae48f1e382bc,Arora Chinese Kitchen,Chinese,10,Mid,₹₹,4.36,4,0.201,19,True
768,RST-49c54b75-552b-5cbe-bc1f-824173ef62c0,Dada North Junction,North Indian,2,Mid,₹₹,4.16,1,0.169,14,False
769,RST-9054e406-8723-57ab-a206-d0d03af3ae83,Chanda Fast Corner,Fast Food,16,Premium,₹₹₹,4.19,3,0.236,10,False
770,RST-55f9548b-f678-5380-8ed2-edc074be9aa7,Rajagopalan South Express,South Indian,2,Budget,₹,4.95,6,0.182,23,False
771,RST-2d443814-0570-57cf-9982-c79a252f9ec6,Rao Desserts Cafe,Desserts,1,Mid,₹₹,3.83,1,0.202,17,False
772,RST-30411e78-30f0-5cc9-804d-c8d8440daa4d,Buch Pizza Point,Pizza,18,Budget,₹,4.81,93,0.227,18,False
773,RST-710675e3-6f0a-5f1e-8bd5-fd32141ef1a4,Vasa Pizza House,Pizza,1,Budget,₹,3.69,1,0.164,18,False
774,RST-65c77818-7e66-5fe4-acad-92f6a0737762,Gulati South Foods,South Indian,3,Mid,₹₹,4.3,2,0.207,7,False
775,RST-8e3fe63b-8d00-5510-80db-075432bd5e43,Sampath Rolls House,Rolls,26,Mid,₹₹,4.37,20,0.217,10,False
776,RST-4acfdcf5-3df8-5dbe-be93-8001d16937e5,Gandhi Chinese Biryani House,Chinese,25,Mid,₹₹,4.56,55,0.237,15,False
777,RST-4f96066b-90af-5b4e-8d9a-df6e0abcb1a9,Sane Healthy Cafe,Healthy,30,Budget,₹,4.42,4,0.208,32,True
778,RST-b38678cc-4337-580a-aa32-f787836a960e,Krishnan Rolls Kitchen,Rolls,5,Budget,₹,4.97,62,0.216,19,True
779,RST-69e24a73-a7c6-5cc2-869a-a15bab8ae034,Mittal Fast Biryani House,Fast Food,10,Mid,₹₹,4.3,2,0.186,30,False
780,RST-e74f1266-12b8-5425-95e2-717de032218f,Tella Cafe Express,Cafe,22,Mid,₹₹,4.34,4,0.23,25,True
781,RST-5c5a13a8-2965-59ab-9459-f9d013c3ea9e,Walia Fast Restaurant,Fast Food,2,Premium,₹₹₹,4.48,2,0.15,17,False
782,RST-2416396e-d1de-57fb-b484-b275038efe59,Raja Fast Express,Fast Food,19,Mid,₹₹,4.86,18,0.21,7,False
783,RST-6596e2bd-cbdf-5b22-b299-5b3a49accf30,Morar South Restaurant,South Indian,2,Premium,₹₹₹,5.0,699,0.273,17,True
784,RST-50591769-9fee-5fee-a710-09cff9e60e10,Sabharwal Pizza Restaurant,Pizza,37,Mid,₹₹,4.35,3,0.218,16,False
785,RST-482efbdd-f826-5dd6-84fa-3d99e4ad931f,Chakraborty Chinese Dhaba,Chinese,14,Budget,₹,3.78,2,0.187,9,True
786,RST-13a8349c-d461-5fe4-9897-99a030b08304,Chopra North Biryani House,North Indian,9,Mid,₹₹,4.2,3,0.15,13,True
787,RST-22f934f2-2883-589f-9d00-c0e6f20b9db1,Padmanabhan Beverages Biryani House,Beverages,8,Mid,₹₹,4.85,1,0.253,13,False
788,RST-dead7f1c-af5d-5e3c-9436-681f3ebb5461,Dhar North Junction,North Indian,3,Premium,₹₹₹,4.23,3,0.206,20,False
789,RST-3ce8c47b-3df5-5c4a-84e1-10ef8c1e872f,Luthra Pizza Corner,Pizza,5,Mid,₹₹,3.51,1,0.188,28,False
790,RST-130c8f5c-3b13-526d-8bd5-c2a05fee8fa8,Kadakia North Kitchen,North Indian,19,Mid,₹₹,4.26,14,0.201,23,False
791,RST-36cb4687-887b-5f72-a963-70985730c34f,Rao Biryani House,Biryani,10,Mid,₹₹,4.11,1,0.15,22,True
792,RST-107e1f28-9d55-5c68-ad63-3963235f1ca3,Morar Cafe Dhaba,Cafe,10,Mid,₹₹,4.98,15,0.182,20,True
793,RST-e1df8fc1-7600-57bd-9332-72c4ac3558fd,Ahuja North Kitchen,North Indian,3,Premium,₹₹₹,4.21,3,0.172,28,False
794,RST-4aabecaa-a4aa-58bc-a333-66df23a4d21d,Ganguly Pizza House,Pizza,17,Premium,₹₹₹,4.21,1,0.219,18,False
795,RST-80e01aa9-a462-55fa-8f73-2e6b7a467cf8,Swamy Fast Biryani House,Fast Food,6,Budget,₹,3.82,1,0.224,18,False
796,RST-ef3f90bd-3919-58cd-be24-c8bfc10eb8e2,Agarwal Cafe Foods,Cafe,3,Budget,₹,4.38,2,0.224,17,True
797,RST-2755afb2-a302-5b85-bc06-3552ba5430ea,Chatterjee South Junction,South Indian,42,Mid,₹₹,4.17,3,0.247,17,False
798,RST-3c50c195-7eac-5c18-a46a-4782c9d98087,Boase Desserts Restaurant,Desserts,9,Mid,₹₹,4.45,9,0.169,12,False
799,RST-a882af71-7d9a-5b0a-8da0-c21838cdbae8,Sahni Biryani Biryani House,Biryani,10,Premium,₹₹₹,4.79,2,0.211,17,True
800,RST-a0cd434a-0fc2-5805-8740-0a90a80743a7,Vohra Biryani Biryani House,Biryani,47,Budget,₹,4.18,1,0.191,20,False
801,RST-de8128b5-039d-5678-978d-4a184be87bf3,Saha Chinese Point,Chinese,6,Premium,₹₹₹,4.97,2,0.268,23,False
802,RST-3ae0abd8-75a5-5d04-b3ed-70c2a1ba94f4,Mani Chinese Foods,Chinese,42,Mid,₹₹,3.89,5,0.246,12,False
803,RST-bdf2fbe2-88b2-5e26-8b11-c33904faaec8,Sankar Biryani Foods,Biryani,17,Budget,₹,4.74,15,0.19,23,False
804,RST-32806193-7192-5720-8a26-fb7d79cd5c92,Garde North Restaurant,North Indian,14,Budget,₹,4.36,1,0.201,7,True
805,RST-9ffe37f0-b0ae-5677-acc6-88fd4cb3cbf3,Goda Biryani Express,Biryani,3,Mid,₹₹,4.34,2,0.205,12,True
806,RST-10651dc0-15ef-596c-a5bd-21e8018dbb32,Prasad Pizza Foods,Pizza,1,Budget,₹,4.04,2,0.189,24,False
807,RST-4e54566d-ce32-5ea4-a238-1c00387635cc,Grewal Biryani Foods,Biryani,7,Premium,₹₹₹,3.74,1,0.194,22,False
808,RST-9f2af0ed-09b2-5f05-825e-73d27424c019,Desai South Kitchen,South Indian,1,Mid,₹₹,3.6,1,0.172,27,False
809,RST-a600dd9f-21ae-5734-ae62-3c0b513d71cf,Hora Chinese Point,Chinese,1,Mid,₹₹,4.22,2,0.2,14,True
810,RST-999017a2-86fd-5cd2-90ec-ad68be22adc0,Sur Biryani Dhaba,Biryani,12,Budget,₹,3.17,1,0.164,14,False
811,RST-21cf0e81-6405-58f3-956d-f46521076656,Gopal Pizza Biryani House,Pizza,19,Premium,₹₹₹,4.06,2,0.184,12,False
812,RST-f2d5634b-bcb6-59ca-87d6-b05266e1a9eb,Thakkar Mughlai Foods,Mughlai,3,Mid,₹₹,4.2,1,0.222,21,True
813,RST-caea672a-679e-5382-94d7-eaa5c0c3a6bc,Choudhary Fast Biryani House,Fast Food,19,Mid,₹₹,3.97,1,0.172,21,False
814,RST-0c4ea982-fe7b-5295-8ce4-ec684a675706,Seshadri Pizza House,Pizza,43,Mid,₹₹,4.46,4,0.207,14,False
815,RST-e5b36f6f-b9cc-5443-948a-763ce59eaedf,Kala North Corner,North Indian,20,Mid,₹₹,4.39,1,0.196,23,False
816,RST-0ec7eb69-bfe5-56a4-b1e5-65103dfdde90,Grewal Street Junction,Street Food,23,Premium,₹₹₹,3.63,1,0.241,24,True
817,RST-60d7e9f0-18ce-5d25-a0f1-03d09d7a0f84,Iyer Chinese Kitchen,Chinese,17,Mid,₹₹,3.77,2,0.164,20,True
818,RST-e278edb7-8e32-5ced-8be4-3595f2191aad,Bhargava Chinese Foods,Chinese,3,Mid,₹₹,2.88,1,0.28,16,False
819,RST-55528833-780d-508a-981c-1b98d4ada575,Goswami South House,South Indian,6,Budget,₹,5.0,43,0.185,16,False
820,RST-4238f057-29af-54d2-8c31-f15e4ea2c26d,Handa North Express,North Indian,42,Budget,₹,4.98,4,0.218,20,False
821,RST-66f6d185-8aba-5fe3-bb4e-1737fd48d877,Lad Desserts Corner,Desserts,15,Mid,₹₹,3.52,1,0.235,15,True
822,RST-00f4a58d-79e4-52a6-beee-8638317c6573,Rege South Restaurant,South Indian,23,Budget,₹,4.31,2,0.248,24,False
823,RST-0141cdec-533a-5b8e-8a33-baa728f20301,Sastry Chinese Biryani House,Chinese,45,Mid,₹₹,4.7,14,0.212,20,True
824,RST-394ea30e-b3b4-5996-8a61-c04a6d83eba0,Chopra South Biryani House,South Indian,3,Premium,₹₹₹,4.35,4,0.242,29,False
825,RST-139ebac6-0fac-5d2b-af95-3fad65e1c462,Ganesan Street Restaurant,Street Food,5,Mid,₹₹,4.16,2,0.173,21,False
826,RST-aa60acf9-ffc7-5ec8-98c9-6807c16e40ce,Buch Desserts Dhaba,Desserts,14,Budget,₹,4.86,184,0.184,12,False
827,RST-afd43d9f-205f-5f7e-9605-885a69356206,Memon Mughlai Restaurant,Mughlai,1,Mid,₹₹,4.49,1,0.272,17,False
828,RST-2b52420a-1553-5e63-8daf-cce19e4ef632,Chada Cafe Biryani House,Cafe,11,Budget,₹,4.44,6,0.206,22,False
829,RST-738b123a-b679-58eb-8540-ad30e6b6ca25,Purohit Mughlai Kitchen,Mughlai,25,Mid,₹₹,3.94,2,0.245,28,False
830,RST-c78d38d3-7555-5e12-924c-8eb89fdd8eee,Dash Biryani Corner,Biryani,13,Mid,₹₹,4.63,5,0.187,13,False
831,RST-c34db3fc-27e8-5ae5-a4fd-d073814e3655,Malhotra South Biryani House,South Indian,4,Mid,₹₹,3.28,0,0.186,20,True
832,RST-4b310ee2-b7bd-561c-a36f-8668ab409aba,Bhatt Chinese Biryani House,Chinese,19,Mid,₹₹,3.89,2,0.201,16,True
833,RST-59d45f4f-6194-5fc2-9846-1604f8d553fa,Oommen Chinese Dhaba,Chinese,2,Mid,₹₹,4.36,8,0.192,7,False
834,RST-373e8236-5ceb-581a-a287-78f37e1778e0,Balan Rolls Restaurant,Rolls,35,Budget,₹,4.45,3,0.252,21,True
835,RST-f07af409-0191-532e-8f8a-018129de1303,Keer North Kitchen,North Indian,2,Budget,₹,2.96,1,0.243,11,False
836,RST-7c9b6094-bdc3-5b6b-97bb-8aee1b27ac37,Sridhar North Foods,North Indian,31,Budget,₹,3.85,2,0.232,15,False
837,RST-2f613ed1-3b26-5b3e-bd2f-9d6d8b61e8c4,Sundaram Pizza Kitchen,Pizza,9,Premium,₹₹₹,4.46,2,0.217,19,False
838,RST-9e3fca33-a2a0-5a20-9ec7-85f965e2e794,Chaudhuri North Restaurant,North Indian,7,Budget,₹,4.62,13,0.15,15,False
839,RST-020eb781-a7f0-51ab-96ed-0cf131f53df0,Andra North House,North Indian,9,Mid,₹₹,4.63,2,0.239,14,False
840,RST-7b8dccf5-8246-56cf-af3c-f32697b9a6ca,Bhat North Point,North Indian,3,Budget,₹,4.64,10,0.28,14,False
841,RST-9903d135-e0cc-5bd5-9efc-9f00ad0e9f0e,Lata Pizza Kitchen,Pizza,8,Mid,₹₹,4.32,11,0.216,14,True
842,RST-c9c149f1-f26a-5203-903e-46892bdecd55,Amble North Point,North Indian,29,Budget,₹,4.18,1,0.194,13,True
843,RST-cd772fcb-f2f3-5321-875e-8edc4dcd0bd2,Barman North Point,North Indian,24,Mid,₹₹,4.28,2,0.242,20,False
844,RST-6bdee807-ba93-516d-99d0-52c69718f7a0,Chatterjee South Biryani House,South Indian,3,Budget,₹,4.45,1,0.2,24,False
845,RST-36f5cae0-d169-5ce4-805d-2a4827108e10,Kakar Desserts Biryani House,Desserts,16,Mid,₹₹,3.88,2,0.207,20,False
846,RST-39aa0e05-ef49-5e2e-881e-f5906c1e26ca,Vig South Restaurant,South Indian,30,Budget,₹,4.4,2,0.198,21,False
847,RST-0269987b-55a2-5684-b5b9-cf5319d68837,Amble North Foods,North Indian,26,Budget,₹,3.68,2,0.209,25,False
848,RST-2a0caf86-403d-5f61-b70c-a30f0ea6bbf2,Prashad Mughlai Kitchen,Mughlai,7,Budget,₹,4.78,3,0.207,20,True
849,RST-af57bbb4-6a6a-5843-bebb-809cca45c1ca,Venkatesh Cafe Cafe,Cafe,1,Mid,₹₹,4.08,34,0.244,15,False
850,RST-2db0d6cb-a445-5c34-b11e-df00e37792d5,Lata South Foods,South Indian,40,Premium,₹₹₹,4.59,4,0.181,15,False
851,RST-8ae7a477-360f-5078-8218-c7b911a06d7e,Sunder South Foods,South Indian,6,Budget,₹,4.13,2,0.225,9,False
852,RST-3b3f356b-6b0e-5f57-90ad-bcc52ea31249,Solanki South House,South Indian,6,Premium,₹₹₹,3.28,1,0.177,17,False
853,RST-5258d69c-de14-5b0f-94bc-36566dd8b70b,Nazareth Rolls Restaurant,Rolls,21,Budget,₹,4.45,1,0.245,11,False
854,RST-24c5aac4-5bde-5b5b-9e62-7f57fdbb7a1d,Sanghvi South Kitchen,South Indian,4,Mid,₹₹,4.19,1,0.236,15,False
855,RST-b55e2db7-8c37-5289-8c1a-c5dc7b41e794,Nayar Street Biryani House,Street Food,28,Mid,₹₹,4.12,1,0.257,20,False
856,RST-f9d07268-60fa-52f0-9f15-0e54da5b7615,Prabhakar Beverages Express,Beverages,1,Budget,₹,4.7,15,0.226,20,False
857,RST-28d92b7c-188e-5b5c-8d79-bd9bb00e5694,Oza Fast Cafe,Fast Food,20,Mid,₹₹,3.74,18,0.22,19,False
858,RST-2eaac9c8-5512-5950-888c-eda149d5374e,Murty North Corner,North Indian,45,Budget,₹,4.84,2,0.239,14,False
859,RST-bfae9c69-c845-5f61-a9bc-cac0a926e415,Khatri Cafe Restaurant,Cafe,50,Mid,₹₹,4.41,23,0.201,17,False
860,RST-28ced8e3-8044-5e39-b666-c33ff85396a3,Patel Rolls Junction,Rolls,39,Budget,₹,4.01,1,0.212,21,False
861,RST-23eb06c1-472c-5a94-95fd-36d3c75b4a15,Rastogi Desserts Foods,Desserts,32,Mid,₹₹,4.73,3,0.277,10,False
862,RST-e08ad069-d61f-5ecc-9808-63f16afff10e,Radhakrishnan North Cafe,North Indian,4,Budget,₹,4.44,19,0.236,12,False
863,RST-6eea5fdc-d560-5156-989f-22df521d2eba,Bhandari Rolls Express,Rolls,45,Premium,₹₹₹,4.07,1,0.206,18,False
864,RST-2d73083c-3ac5-5142-9d33-1f8466044289,Parekh Desserts Express,Desserts,39,Budget,₹,3.65,3,0.276,15,False
865,RST-a8884ed5-e9fd-50fb-96f2-f1ae74bafc2b,Narayanan Street Biryani House,Street Food,10,Mid,₹₹,4.12,2,0.179,10,True
866,RST-f1fd9fc2-7a6c-5d60-a28f-4b1fb004608b,Chaudhry Fast Junction,Fast Food,6,Budget,₹,4.21,1,0.21,15,False
867,RST-6e43f02a-8e59-5c30-99c8-005f8a677f08,Aggarwal Biryani Restaurant,Biryani,2,Budget,₹,4.34,2,0.208,18,False
868,RST-5766f237-83a3-5c4d-aa49-3238ed6a596f,Shan Biryani Biryani House,Biryani,12,Budget,₹,4.52,4,0.245,18,False
869,RST-89e17bb8-7619-58db-b4bb-d4ef4a264492,Ratti Rolls Biryani House,Rolls,17,Mid,₹₹,4.28,1,0.202,28,False
870,RST-fcece309-094b-52d4-92d2-75e172a61944,Dewan Mughlai Junction,Mughlai,7,Budget,₹,4.58,1,0.219,18,False
871,RST-512f6a77-7981-5299-8e90-ecb4b0bebd83,Bal Fast Biryani House,Fast Food,7,Mid,₹₹,4.02,1,0.257,20,False
872,RST-989be8b3-30c0-58b9-b3e1-4b145074c960,Das South Express,South Indian,11,Premium,₹₹₹,4.46,2,0.189,20,True
873,RST-67b01128-88ff-5884-9f73-9c6ff1b34f22,Wali North Point,North Indian,1,Budget,₹,3.76,4,0.223,29,True
874,RST-a83f4203-4d51-5748-aed8-2aa4304049a1,Mammen Fast Cafe,Fast Food,44,Budget,₹,4.38,4,0.188,35,True
875,RST-f6875f03-a734-538b-91f5-0d124cc84337,Kothari Cafe Kitchen,Cafe,4,Budget,₹,4.87,45,0.163,17,False
876,RST-010c130e-ff3d-5d47-85a0-9fe567b09c96,Pillay North House,North Indian,2,Budget,₹,4.83,17,0.15,32,False
877,RST-ec292785-0b0f-59d0-bc3d-8cfe7e3b9514,Seth Biryani Junction,Biryani,1,Mid,₹₹,4.48,2,0.201,18,False
878,RST-cf10eeb4-e315-5c27-8580-4c350d849806,Soman Street Foods,Street Food,30,Mid,₹₹,3.34,1,0.263,23,False
879,RST-97e3eecd-7600-555b-b7bc-aaab62fd441e,Varma Biryani Biryani House,Biryani,31,Budget,₹,4.93,4,0.211,18,True
880,RST-7896da6e-777d-58bc-b31e-999137219ec4,Sachdev South Biryani House,South Indian,2,Budget,₹,5.0,25,0.218,21,False
881,RST-8908bb1e-d7cd-56f3-94a2-9473e1aead4b,Guha Chinese Express,Chinese,2,Mid,₹₹,3.66,1,0.274,18,False
882,RST-153a0314-d771-5a6c-a464-f46c45087738,Aggarwal Biryani Cafe,Biryani,8,Budget,₹,4.17,2,0.176,25,False
883,RST-e77d661a-61e2-56e1-bb8a-5719516dda2f,Nagy North Dhaba,North Indian,3,Mid,₹₹,3.71,3,0.217,18,False
884,RST-b1a436b2-d3d4-57ca-a5e0-30c09ede04c5,Badal Pizza Biryani House,Pizza,19,Premium,₹₹₹,4.2,2,0.226,20,False
885,RST-a5846db9-701f-5ee9-b658-4a3e68eadb87,Parsa Fast Junction,Fast Food,1,Budget,₹,4.24,3,0.263,18,False
886,RST-fdc3438b-94ce-566e-8497-32e2106c6f91,Bath Pizza Restaurant,Pizza,10,Mid,₹₹,3.74,1,0.207,9,True
887,RST-01da4455-5eb2-5d5b-a9d8-6ca87c5c5c28,Nanda Fast Junction,Fast Food,6,Premium,₹₹₹,3.64,4,0.21,24,False
888,RST-a35426fa-8259-5ba4-9da3-db43ce39db3f,Sawhney North Junction,North Indian,8,Mid,₹₹,3.82,1,0.15,11,True
889,RST-b196e755-16b5-5fc9-bae0-1d02e2b14dc2,Kaur South Foods,South Indian,7,Mid,₹₹,3.89,1,0.224,7,False
890,RST-1f707daa-afdf-566a-9f67-14f6afeccb4a,Sundaram South Restaurant,South Indian,2,Premium,₹₹₹,4.11,1,0.212,19,True
891,RST-1be562d4-c806-5c46-b3ca-969bd19f257b,Ratta North Express,North Indian,3,Mid,₹₹,3.82,1,0.209,11,False
892,RST-33111805-5ba0-579b-8baa-3a24dbb4cc63,Bumb Rolls House,Rolls,1,Mid,₹₹,4.01,1,0.169,16,False
893,RST-ad7210f5-ba0c-5c9d-b5c1-7192aff0fa4d,Pall North Dhaba,North Indian,2,Mid,₹₹,4.79,9,0.219,13,False
894,RST-783ccaa8-8356-5264-a408-46927b8eeac2,Sangha Pizza Express,Pizza,47,Mid,₹₹,4.1,4,0.275,18,False
895,RST-989bc7cc-cfa1-55e9-809a-66897d053724,Soni South House,South Indian,4,Mid,₹₹,4.51,3,0.202,18,False
896,RST-b255673d-069f-53fd-94b8-d65ae97a6475,Chaudhry North Restaurant,North Indian,5,Mid,₹₹,4.37,1,0.188,14,False
897,RST-eb4dc0e0-68c4-5931-9329-09583f78ea19,Rajan South Dhaba,South Indian,2,Premium,₹₹₹,4.82,13,0.236,14,False
898,RST-af88e742-07d5-5ba8-b07d-8b754f45529b,Memon Biryani Restaurant,Biryani,21,Budget,₹,4.48,1,0.204,19,False
899,RST-28d80107-3f66-5914-8bc5-26b1743f9457,Hayer Pizza Foods,Pizza,39,Budget,₹,4.42,8,0.213,25,False
900,RST-f5829e3b-aaf3-5ad6-a696-4fd6ff62aa2f,Dhar Beverages Express,Beverages,23,Budget,₹,4.41,2,0.162,12,False
901,RST-ca277a5a-5851-52b3-8877-a9c65e0a6b50,Venkatesh North Kitchen,North Indian,13,Budget,₹,3.71,3,0.266,18,True
902,RST-8812c0b5-b6d9-5857-85c3-a0fa2893c79f,Thaman Fast Corner,Fast Food,25,Mid,₹₹,4.0,1,0.202,23,True
903,RST-55450687-76ec-5616-aaa1-5ce6826c8d6e,Balay Desserts Biryani House,Desserts,7,Budget,₹,3.47,5,0.228,18,True
904,RST-59111d8c-de9f-5c2f-8802-e5ca29dbd967,Datta Chinese Junction,Chinese,30,Mid,₹₹,4.37,3,0.187,23,False
905,RST-772031af-32cc-543e-925f-00460d7e9adc,Tank North House,North Indian,24,Mid,₹₹,4.82,4,0.206,20,True
906,RST-34513fbe-074e-5c95-bd1a-311fe16da08c,Chahal North Junction,North Indian,1,Budget,₹,4.59,17,0.216,16,False
907,RST-43428c41-914e-5561-adc6-78217d015996,Mitra North Dhaba,North Indian,8,Budget,₹,4.46,1,0.239,21,False
908,RST-97241093-8ca2-52a2-9450-203ee0fc2970,Sibal Cafe Biryani House,Cafe,4,Mid,₹₹,4.22,1,0.202,11,True
909,RST-deeacbc8-7a5f-5396-8aaa-6d96751348f8,Ganguly Chinese Biryani House,Chinese,2,Mid,₹₹,4.29,4,0.219,17,False
910,RST-5ceec739-f372-5654-be87-e9938c388d76,Sehgal Fast Cafe,Fast Food,29,Budget,₹,3.85,2,0.237,14,False
911,RST-5a70d0a2-af9c-5f2e-a3ce-758fadeb7d10,D’Alia Desserts Foods,Desserts,1,Budget,₹,4.7,7,0.194,25,False
912,RST-ac181b19-afd3-5b57-9a26-aa37ebb90959,Subramaniam Chinese Express,Chinese,19,Budget,₹,4.35,1,0.247,26,False
913,RST-41aca385-257d-5ee8-b660-8cdbf9df640c,Zachariah Pizza Cafe,Pizza,48,Budget,₹,4.31,1,0.206,10,False
914,RST-54f0a927-74c4-5355-b5ec-f0eac968727d,Khosla North Kitchen,North Indian,8,Budget,₹,4.79,1,0.248,15,False
915,RST-5531ed83-dc2c-58fa-9440-fa08af2d4965,Kohli Biryani House,Biryani,6,Premium,₹₹₹,3.85,0,0.258,16,False
916,RST-fd5b3e3f-d70d-5d0d-99b5-597ed17b044c,Kakar North House,North Indian,12,Budget,₹,3.59,1,0.28,22,False
917,RST-4d169e25-4609-5f72-b362-784cf2ded681,Garde South Foods,South Indian,25,Budget,₹,4.36,5,0.2,17,False
918,RST-13b4090f-aa33-5551-b8e0-14de805cc531,Chakraborty Chinese Foods,Chinese,4,Premium,₹₹₹,3.12,1,0.237,13,False
919,RST-cecbbed9-6b37-5f35-bb1f-a8ff757e0570,Cherian Rolls Dhaba,Rolls,4,Mid,₹₹,3.21,1,0.204,24,False
920,RST-9488aa6b-4658-5e3e-882e-2720a99897e9,Saran Pizza Junction,Pizza,12,Mid,₹₹,4.22,1,0.224,13,True
921,RST-32276fdc-be2c-58dc-8e8f-ad1fa6f1d2d5,Balakrishnan Rolls Express,Rolls,41,Mid,₹₹,4.42,9,0.204,8,False
922,RST-923ce734-16bb-5173-8a80-1867aed4eda0,Dyal North Dhaba,North Indian,4,Premium,₹₹₹,4.04,1,0.174,20,True
923,RST-e1938d08-7a14-5a08-8f30-d84f8edf6fab,Narain Healthy Dhaba,Healthy,6,Budget,₹,3.57,2,0.215,11,False
924,RST-4669b617-a1e7-5aff-a8eb-c3b6a9510181,Rajagopal North Junction,North Indian,49,Budget,₹,4.2,3,0.199,6,True
925,RST-70d29576-2ee8-5404-a04d-f70e6128d487,Mand Beverages Restaurant,Beverages,3,Premium,₹₹₹,3.42,1,0.242,12,True
926,RST-3258d188-fb08-5bd1-a57c-7dc90f77b15a,Kannan Rolls Kitchen,Rolls,1,Premium,₹₹₹,4.58,1,0.216,12,False
927,RST-87cfe5c9-0de7-558c-b40b-0fe3e3e67bc8,Kurian Fast Restaurant,Fast Food,12,Premium,₹₹₹,3.77,1,0.207,10,False
928,RST-14488d59-ee93-538a-83c5-379ba8a6ebea,Soni Biryani Kitchen,Biryani,1,Budget,₹,4.37,1,0.196,7,True
929,RST-66dcc623-2a77-5345-816f-1fac6ef6b4d2,Dasgupta Desserts Express,Desserts,3,Premium,₹₹₹,4.23,3,0.167,23,False
930,RST-842d4c87-4e96-537c-8e9c-6882b515dee5,Deshpande Rolls Foods,Rolls,13,Budget,₹,3.8,1,0.169,14,False
931,RST-b6955e19-872a-592d-b846-b613feab4239,Warrior North Corner,North Indian,15,Mid,₹₹,4.45,2,0.221,6,True
932,RST-116f4c36-45ae-5f6b-8751-4e96af620f92,Swamy Desserts Restaurant,Desserts,9,Premium,₹₹₹,5.0,11,0.226,14,False
933,RST-0f843638-c4f8-52b1-9256-34f2a7ca4174,Chana North Cafe,North Indian,6,Budget,₹,4.24,3,0.177,16,False
934,RST-46ed872e-8853-52f2-8f8d-6724af0c4b29,Natarajan Biryani House,Biryani,11,Budget,₹,4.36,3,0.176,17,False
935,RST-fc65727c-175d-5234-bb8e-f7be9ca35a1b,Kapur Pizza Kitchen,Pizza,14,Mid,₹₹,4.67,69,0.226,28,False
936,RST-5291578e-2a0d-5790-9629-6930c889fcf7,Bhattacharyya Beverages Kitchen,Beverages,25,Mid,₹₹,4.56,20,0.245,17,False
937,RST-46c7af8c-a1f8-56f6-8519-199f72046343,Oza Biryani Dhaba,Biryani,24,Budget,₹,4.69,11,0.249,20,False
938,RST-93c461e9-2aa0-54e6-bae7-77212bb16145,Purohit South Junction,South Indian,15,Premium,₹₹₹,4.19,1,0.247,7,False
939,RST-86d0066b-fe8a-5006-8c35-77b6abb976c8,Raj Biryani House,Biryani,35,Budget,₹,4.43,2,0.195,9,True
940,RST-89a6283f-7635-5fbc-a0dd-6331ae6cbf89,Sarkar South Express,South Indian,28,Budget,₹,4.07,4,0.259,32,False
941,RST-dafe3d4a-6e5c-53c7-9630-46c7d0001f0d,Kaul Fast Junction,Fast Food,2,Mid,₹₹,3.33,1,0.239,19,False
942,RST-de4af091-36b5-59ba-9b7c-389ef1582123,Kapoor Biryani Dhaba,Biryani,44,Mid,₹₹,4.78,4,0.203,21,True
943,RST-dc4b69bd-2f57-5c0e-b310-dd76bdbfc19a,Lad Desserts Foods,Desserts,34,Budget,₹,4.91,11,0.234,16,False
944,RST-7ffc4bfa-c7b6-5a8a-bc41-39a433b2d650,D’Alia South Express,South Indian,5,Mid,₹₹,4.67,17,0.194,13,False
945,RST-a78bf694-e5e3-50cc-989f-6d9cdbc3cbba,Mannan South Junction,South Indian,1,Budget,₹,4.17,2,0.209,20,False
946,RST-08214835-c247-5de5-a94b-f7b1430cafc7,Chahal Biryani Cafe,Biryani,12,Premium,₹₹₹,4.44,1,0.189,6,False
