customer_key,customer_id,signup_date,gender,age_group,city_key,city,persona,is_gold_member,device_preference,marketing_channel
195,CUST-d41fb488-04e8-558b-a474-ac2c11f27bc1,2026-05-04,Male,35-44,39,Vijayawada,night_owl,False,Android,Organic
196,CUST-bd83ad29-c663-5915-80f3-1fe9510e4278,2025-03-30,Female,25-34,26,Mysuru,occasional,True,iOS,Push Notification
197,CUST-4b68227d-cb4b-54c9-9e4d-01bd069e091c,2026-01-10,Male,35-44,3,Mumbai,value_seeker,False,iOS,Referral
198,CUST-e7702a4b-7086-57d5-af07-f3bb56a7ca41,2024-09-14,Male,18-24,34,Jodhpur,occasional,False,Android,Push Notification
199,CUST-3a26e161-ffd9-5d5f-a094-afee369f2a27,2024-12-15,Female,25-34,16,Coimbatore,night_owl,True,Android,Offers/CRM
200,CUST-25c10ba8-fd49-56ce-b694-0641e1b9dcbc,2026-03-29,Male,55+,3,Mumbai,value_seeker,False,Android,Google Ads
201,CUST-fb12f337-95b4-5586-95e6-151d6449a558,2023-06-07,Other,35-44,5,Pune,night_owl,True,iOS,Google Ads
202,CUST-4dbb9584-a7eb-56eb-94d0-81a4eedc2b46,2025-03-25,Male,25-34,2,Delhi,occasional,False,Android,Organic
203,CUST-692a6ddb-e53b-569d-9f72-a78e72e69b35,2026-01-26,Female,18-24,43,Warangal,value_seeker,False,Android,Referral
204,CUST-5823bd10-9e49-5de2-a52f-625c72e6e5af,2025-07-23,Male,35-44,9,Noida,habitual_regular,False,Android,Offers/CRM
205,CUST-6d13b50a-861c-5863-9e48-9299f9a53496,2023-09-26,Female,55+,10,Ahmedabad,occasional,False,Android,Offers/CRM
206,CUST-f2704ab1-cbfc-5231-86e2-6610c01311f4,2023-06-25,Male,25-34,2,Delhi,night_owl,False,Android,Offers/CRM
207,CUST-b60b0b94-6e9e-5354-b033-c327cb07e542,2026-03-12,Male,35-44,8,Gurugram,habitual_regular,True,Android,Instagram Ads
208,CUST-87aa6cb4-394f-5e6e-921b-bd6d3d706f21,2024-12-02,Female,35-44,31,Dehradun,night_owl,False,Android,Instagram Ads
209,CUST-e240c999-d10c-539e-ae5f-9d3a76e1df78,2025-02-04,Male,35-44,26,Mysuru,habitual_regular,True,Android,Instagram Ads
210,CUST-0acb1f24-ee08-560c-86ba-afa4e7f08962,2024-01-24,Female,45-54,23,Nashik,premium_foodie,True,Android,Organic
211,CUST-035dbd81-2013-5263-8616-217dc96d449e,2025-02-11,Female,25-34,18,Surat,premium_foodie,True,Android,Push Notification
212,CUST-63158578-b35d-55dd-b4dc-4b8a537fbd4e,2024-12-14,Male,35-44,24,Kanpur,value_seeker,False,Android,Referral
213,CUST-44a985c2-b50b-5473-b83c-1fd41a681c8c,2025-12-17,Male,18-24,28,Guwahati,habitual_regular,True,Android,Organic
214,CUST-5e6f7f63-27b8-5e04-bdef-df960e12be19,2023-09-09,Female,45-54,15,Indore,habitual_regular,False,iOS,Instagram Ads
215,CUST-c9a7fa8c-1fe1-5795-b5d0-9999e5def150,2025-08-23,Male,35-44,2,Delhi,value_seeker,False,Android,Google Ads
216,CUST-604676a9-378c-5875-aa07-d840a88b3fcc,2026-06-07,Female,25-34,10,Ahmedabad,habitual_regular,True,Android,Push Notification
217,CUST-8d884b28-2d37-5c93-972c-40ffe0b71751,2024-07-24,Male,35-44,1,Bengaluru,occasional,False,Web,Offers/CRM
218,CUST-9fddc541-6b6a-5de7-acce-03df7771fceb,2025-11-03,Male,18-24,15,Indore,value_seeker,False,Android,Organic
219,CUST-e9e1a6f7-fe58-5ca9-8334-73028b0d41ad,2023-09-13,Male,25-34,38,Madurai,value_seeker,False,Android,Push Notification
220,CUST-df788ca2-4dec-5878-a708-3922c3474e80,2025-02-27,Male,18-24,9,Noida,value_seeker,False,iOS,Instagram Ads
221,CUST-f9cd7dde-8add-517e-bbcb-4be197b6a9af,2024-10-22,Female,45-54,5,Pune,occasional,False,Android,Organic
222,CUST-34edb3e5-724d-5007-99af-25c0b57646c8,2025-10-31,Male,35-44,7,Kolkata,night_owl,False,iOS,Offers/CRM
223,CUST-09d4ccbe-8362-516f-a53b-bd9861ef1ce7,2026-05-24,Female,25-34,24,Kanpur,occasional,False,Android,Google Ads
224,CUST-a837369e-1010-5581-829b-bbf2141b39d4,2025-11-30,Female,45-54,10,Ahmedabad,value_seeker,False,iOS,Organic
225,CUST-dfaa0a39-ae4d-5782-a12d-66e5d317db8b,2024-02-10,Female,18-24,32,Amritsar,habitual_regular,True,Android,Organic
226,CUST-bcc0b5df-0321-5b33-b607-759ea70441e6,2026-01-17,Female,35-44,21,Visakhapatnam,occasional,False,iOS,Organic
227,CUST-21eeac5f-9a51-537f-830f-488d33c8afb5,2023-04-01,Male,25-34,6,Chennai,premium_foodie,True,Android,Referral
228,CUST-7508e646-f78a-5c2e-a178-1168a4a91d40,2025-10-06,Male,35-44,15,Indore,habitual_regular,True,Android,Organic
229,CUST-455e79f6-53c7-5987-8601-9e1fa6786439,2023-05-22,Male,35-44,4,Hyderabad,occasional,False,Android,Referral
230,CUST-f080b6d3-d54e-5e23-a379-714202a07049,2026-02-03,Male,18-24,3,Mumbai,value_seeker,False,Android,Organic
231,CUST-5a80f30a-5f55-50ca-8e50-7ecf7b1e7a86,2026-03-21,Male,18-24,1,Bengaluru,value_seeker,False,Android,Organic
232,CUST-441d3d8c-80c3-5cee-b2a3-3c10cab66e73,2025-09-05,Male,18-24,4,Hyderabad,occasional,False,iOS,Instagram Ads
233,CUST-564eeacb-4dde-5eec-86ab-22065a9a6e2d,2024-05-12,Male,35-44,24,Kanpur,habitual_regular,True,Android,Google Ads
234,CUST-222955a8-8844-5a63-9643-8c21979b397e,2024-02-27,Female,45-54,2,Delhi,value_seeker,False,iOS,Organic
235,CUST-1cd0b24e-8427-5dbb-964e-23420473a650,2024-04-01,Female,45-54,15,Indore,occasional,False,Android,Instagram Ads
236,CUST-be8d2724-7bea-50cb-b7b9-a1afd5cbbd4a,2024-08-23,Female,25-34,6,Chennai,value_seeker,False,Android,Google Ads
237,CUST-25c56e4e-a5ba-58bb-901a-6d10ccf8e1e0,2025-03-21,Other,18-24,48,Gwalior,habitual_regular,False,iOS,Offers/CRM
238,CUST-c2003301-e985-5886-94c7-49bf164d793c,2023-06-11,Female,35-44,12,Lucknow,habitual_regular,True,Android,Google Ads
239,CUST-d6c7d254-3461-5f49-a05e-4f09c741a442,2025-12-12,Male,55+,23,Nashik,premium_foodie,False,Web,Push Notification
240,CUST-0b2b0ea0-89b4-529d-a488-da4604ba0ead,2025-03-18,Female,25-34,24,Kanpur,night_owl,False,Android,Instagram Ads
241,CUST-9e9c1d0a-387b-5268-b3c8-ef75185dc8d8,2025-06-01,Female,18-24,7,Kolkata,premium_foodie,False,Android,Instagram Ads
242,CUST-1bfdfab9-82af-5b37-a590-4e11c5513978,2025-09-02,Female,18-24,1,Bengaluru,night_owl,True,iOS,Push Notification
243,CUST-ee93b5aa-a6b2-5f53-93ba-89ff1469ccc7,2023-12-25,Female,18-24,2,Delhi,night_owl,True,Android,Instagram Ads
244,CUST-bf9d87c0-a5bd-5a69-8c6c-02e4cd6acedc,2025-07-18,Female,25-34,7,Kolkata,occasional,False,Android,Google Ads
245,CUST-78146b46-df00-51e3-b41a-e30d8e8c66af,2024-11-28,Male,25-34,14,Kochi,value_seeker,False,Android,Push Notification
246,CUST-db16c1a9-76f2-5ae6-879a-d1cb61ff99ed,2025-02-10,Male,35-44,10,Ahmedabad,premium_foodie,True,Android,Push Notification
247,CUST-2ea52dc6-aeef-5bf0-84e0-29899545f480,2025-07-17,Female,35-44,22,Bhopal,occasional,False,iOS,Organic
248,CUST-ea795471-3450-504c-9a23-fc5282260c9c,2024-05-13,Male,25-34,34,Jodhpur,habitual_regular,False,iOS,Organic
249,CUST-6cd1e3dc-a0f3-52b2-a474-42dd9f7c8045,2023-08-24,Male,45-54,3,Mumbai,habitual_regular,False,iOS,Google Ads
250,CUST-f09d8dce-ff5a-5048-b980-f7099b689451,2024-12-11,Female,18-24,6,Chennai,night_owl,False,Android,Google Ads
251,CUST-2812d99c-b133-5aa5-97a3-f10bd3004744,2023-12-11,Male,18-24,5,Pune,value_seeker,True,Android,Organic
252,CUST-5a1f24c0-1c71-5efb-9c93-487003daaf65,2023-08-06,Female,45-54,3,Mumbai,occasional,False,Android,Google Ads
253,CUST-a8e9b558-c223-55a1-acfa-d2aec54f712f,2025-11-04,Male,25-34,10,Ahmedabad,habitual_regular,True,Android,Organic
254,CUST-411c78aa-5d43-5909-bddb-ec28b666f548,2025-07-29,Male,18-24,2,Delhi,value_seeker,False,Android,Google Ads
255,CUST-764d7583-324c-54dd-af30-56db4a2fb829,2023-12-22,Male,18-24,1,Bengaluru,habitual_regular,False,iOS,Push Notification
256,CUST-10162c98-adf4-57ab-b4f0-d19fc1cfec3b,2025-03-09,Male,18-24,1,Bengaluru,occasional,False,iOS,Push Notification
257,CUST-8920b0b6-d967-55a5-8021-2f79a8dc039c,2026-04-11,Female,18-24,21,Visakhapatnam,value_seeker,False,iOS,Google Ads
258,CUST-94f40751-f67f-5e1d-8ac2-af0a071819d3,2026-04-08,Female,35-44,11,Jaipur,occasional,False,Android,Offers/CRM
259,CUST-9685fd61-1e41-5f50-be29-5fe55c0aa1c3,2025-01-14,Female,55+,42,Siliguri,occasional,False,Android,Organic
260,CUST-6b4736e0-4caa-57c5-9b58-e4542f96a21c,2026-04-13,Male,25-34,39,Vijayawada,habitual_regular,False,iOS,Organic
261,CUST-55d63871-56ea-53d4-b950-61a7fb51e0f5,2026-02-11,Male,25-34,19,Bhubaneswar,value_seeker,False,iOS,Referral
262,CUST-f60bfd1b-d677-5983-a467-74950552e6dd,2023-10-26,Male,18-24,31,Dehradun,premium_foodie,False,Android,Google Ads
263,CUST-ab3a4fa7-5caa-5bfd-a750-a5d0ed507443,2024-07-09,Female,18-24,2,Delhi,occasional,False,Android,Offers/CRM
264,CUST-2d9ba1bc-fc7e-5daa-90b1-fc506299692f,2024-06-17,Female,25-34,25,Thiruvananthapuram,occasional,False,Android,Organic
265,CUST-45cbe16b-7d5f-550c-87a5-cfb2560a27b4,2023-04-27,Female,18-24,15,Indore,premium_foodie,False,Android,Organic
266,CUST-f1604727-0e15-5314-adcb-a0569abcd0ca,2025-05-19,Male,18-24,31,Dehradun,occasional,False,Android,Offers/CRM
267,CUST-0c218ec7-a4eb-5258-8d8e-23dfaa9014f7,2025-07-27,Female,18-24,4,Hyderabad,night_owl,False,iOS,Organic
268,CUST-45eacc6a-3b3a-58d3-a37c-9eb5b48ee5c9,2023-06-05,Female,45-54,21,Visakhapatnam,value_seeker,False,Android,Google Ads
269,CUST-c2ab64e8-ca71-51fb-987f-8eff3f2b3a49,2025-07-15,Male,35-44,1,Bengaluru,habitual_regular,True,Android,Organic
270,CUST-0f0ca535-fa4a-525f-99e7-0815c6c8a78d,2024-03-23,Male,25-34,19,Bhubaneswar,habitual_regular,False,Android,Referral
271,CUST-af6baf4a-ad64-5515-9040-fec266cd64cf,2024-06-15,Female,35-44,3,Mumbai,value_seeker,False,Web,Instagram Ads
272,CUST-1e02a55c-6de1-5175-8339-5a24ef968696,2023-03-23,Male,25-34,43,Warangal,habitual_regular,True,Android,Instagram Ads
273,CUST-1c8d2270-fb46-5a80-baf9-771e74a614aa,2023-02-02,Male,18-24,48,Gwalior,night_owl,True,Android,Push Notification
274,CUST-0b99cc25-d2ca-5271-8fa0-faace13b9343,2025-09-15,Male,55+,7,Kolkata,premium_foodie,True,Android,Google Ads
275,CUST-abb558e2-0df5-589d-8bad-3d277e8ea1fb,2024-03-25,Male,25-34,39,Vijayawada,occasional,False,Android,Google Ads
276,CUST-03697e28-850b-5ef5-a974-0b7ef2bf79ef,2026-05-27,Female,35-44,4,Hyderabad,night_owl,False,Android,Organic
277,CUST-a5f04c43-5a74-501e-833a-e42704755ba5,2026-03-29,Female,35-44,13,Chandigarh,value_seeker,False,Android,Organic
278,CUST-a486299b-981b-50ee-aca6-5abc327f4df5,2023-05-02,Male,25-34,31,Dehradun,occasional,False,Web,Google Ads
279,CUST-2b5f8552-6ee0-58cf-a792-8c8c7f1b84f9,2026-01-25,Female,18-24,27,Mangaluru,occasional,True,Android,Organic
280,CUST-1d39636c-b426-5170-b356-d61edc64aa38,2025-10-01,Female,35-44,6,Chennai,value_seeker,False,Android,Organic
281,CUST-80c3aabd-9286-5ea3-8a2c-0223692b1e3e,2024-12-06,Female,18-24,3,Mumbai,habitual_regular,False,Android,Organic
282,CUST-6cd0ab1f-66e3-557f-9775-532af883e97f,2024-04-22,Female,18-24,4,Hyderabad,habitual_regular,True,Android,Organic
283,CUST-96b3e26a-efcb-55bf-8613-e16ffdceef90,2025-06-11,Female,25-34,1,Bengaluru,occasional,False,iOS,Offers/CRM
284,CUST-e42c4f0c-4462-5526-8aea-32d13277971b,2026-04-06,Female,25-34,5,Pune,night_owl,False,Android,Offers/CRM
285,CUST-f9bf7ec4-e0cf-52e3-b2a2-c8158ac7b684,2023-10-17,Male,18-24,19,Bhubaneswar,value_seeker,False,Android,Referral
286,CUST-44636060-e502-597a-bbb2-ba4cf562f000,2026-04-17,Other,25-34,8,Gurugram,premium_foodie,True,Android,Organic
287,CUST-8b977212-560e-524d-8f2b-df5a10e5a655,2025-10-04,Female,25-34,2,Delhi,habitual_regular,True,Android,Referral
288,CUST-a5f0ea88-3730-56f3-a9c7-08954843e7ce,2023-07-24,Male,25-34,5,Pune,occasional,False,Android,Google Ads
289,CUST-244af11d-3e5b-595f-8e36-42ac7b9c350c,2025-03-12,Female,45-54,4,Hyderabad,habitual_regular,True,Android,Organic
290,CUST-c0d410b1-b8ff-5c6b-8e96-462c6a9b468d,2023-06-22,Male,55+,12,Lucknow,habitual_regular,False,iOS,Google Ads
291,CUST-956c6959-e2a3-5517-bc8a-af95f5e71c5b,2025-10-10,Male,25-34,1,Bengaluru,night_owl,False,Android,Push Notification
292,CUST-72de6f71-fa79-58f4-ac03-00fe791b34fd,2023-07-22,Male,18-24,19,Bhubaneswar,value_seeker,False,Android,Instagram Ads
293,CUST-c95d65b8-76e5-5d87-b86b-f50368e08f2e,2024-11-18,Female,35-44,2,Delhi,premium_foodie,False,Android,Organic
294,CUST-5f7ccc9e-9a8d-5f8d-98e4-8b3c0d5eb407,2023-09-29,Male,25-34,46,Patna,value_seeker,False,iOS,Google Ads
295,CUST-5d9c58ba-e723-5cf2-a1ce-b4dcba68fb6b,2026-05-28,Other,35-44,22,Bhopal,habitual_regular,True,Android,Instagram Ads
296,CUST-ae7ac44d-e3d2-5743-88e5-201a696e7b04,2024-07-12,Male,45-54,6,Chennai,occasional,False,Android,Referral
297,CUST-446fc53a-12fb-5f9c-ba26-55485f19cdbf,2025-03-15,Male,18-24,3,Mumbai,night_owl,False,Android,Organic
298,CUST-f20aa2f2-16df-59df-a2a2-9d76506620d7,2024-05-01,Female,25-34,14,Kochi,premium_foodie,True,iOS,Instagram Ads
299,CUST-6a1936d0-6911-5c7f-8651-50a2d0e40e51,2025-06-05,Female,18-24,44,Jalandhar,value_seeker,False,iOS,Push Notification
300,CUST-b5e9f087-be5f-54c6-81cb-ec0b4c127411,2023-10-09,Female,25-34,9,Noida,occasional,False,Android,Offers/CRM
301,CUST-a067243a-38bc-56b1-8167-d56f26cacd08,2025-10-16,Male,25-34,9,Noida,value_seeker,False,iOS,Instagram Ads
302,CUST-41b6cd7c-c094-5abe-b865-b2aa35c5522d,2024-01-14,Female,35-44,5,Pune,occasional,False,Android,Push Notification
303,CUST-5478ccb9-9935-5095-9406-28a294f3a9ad,2026-05-21,Female,25-34,12,Lucknow,occasional,True,iOS,Offers/CRM
304,CUST-cdfd9d60-ba8e-524f-af37-1125615040f3,2025-06-25,Female,25-34,46,Patna,occasional,True,Android,Organic
305,CUST-37aa79d1-0bbe-5a1f-82f2-c62c0bac345c,2026-04-05,Male,18-24,8,Gurugram,occasional,False,Android,Organic
306,CUST-2ec1365e-803d-5af8-80ac-55b063163709,2023-08-21,Male,25-34,2,Delhi,night_owl,False,Android,Organic
307,CUST-7e5a055d-49a5-555a-9c2a-60727bae13e0,2024-08-19,Male,25-34,9,Noida,night_owl,False,iOS,Offers/CRM
308,CUST-426a836b-ba54-59bd-878e-b58fcd6f079a,2025-05-27,Female,18-24,21,Visakhapatnam,night_owl,False,Android,Push Notification
309,CUST-59be9fd4-b82d-5cd3-82a2-a6f542047782,2025-07-05,Male,25-34,38,Madurai,value_seeker,True,iOS,Google Ads
310,CUST-9e529875-05e6-589f-8264-b01172f59074,2026-01-05,Female,45-54,18,Surat,value_seeker,False,Android,Organic
311,CUST-189dc1c3-d28f-5cf2-99a0-25d1abf0521b,2023-02-15,Female,35-44,27,Mangaluru,night_owl,False,Android,Organic
312,CUST-df4436be-9659-56d4-b4fe-ecaffad70dbd,2025-10-23,Female,25-34,8,Gurugram,habitual_regular,True,iOS,Referral
313,CUST-b51be018-7d2d-5b44-90af-1cbf37ee8912,2025-05-25,Male,45-54,2,Delhi,premium_foodie,True,Android,Referral
314,CUST-0a579566-861d-51f3-b8d4-6428e61f7272,2026-05-26,Male,35-44,1,Bengaluru,occasional,False,Android,Organic
315,CUST-d50e8e3e-2ea6-51d9-95f5-a07f78d77f59,2026-01-06,Female,35-44,3,Mumbai,value_seeker,True,Android,Google Ads
316,CUST-fb2d456e-95d7-5dbe-84bd-e5b67090fbad,2024-08-10,Female,35-44,7,Kolkata,value_seeker,False,Android,Offers/CRM
317,CUST-79a2b6ae-418c-52e8-acff-bb8d22b20c4c,2023-02-24,Male,25-34,28,Guwahati,habitual_regular,False,Android,Google Ads
318,CUST-742a5edb-85a6-5473-b9a8-000918c41f3a,2025-05-29,Male,25-34,9,Noida,habitual_regular,False,Android,Referral
319,CUST-61a36dc7-e59b-5c36-a780-f104ccb005fd,2025-04-10,Male,25-34,5,Pune,night_owl,False,iOS,Offers/CRM
320,CUST-8c3766b4-4fa7-598a-9bf4-905e3c753230,2026-03-04,Female,35-44,6,Chennai,value_seeker,False,Android,Push Notification
321,CUST-2ffa3f19-6559-588e-a60f-067f4244c457,2023-09-22,Female,35-44,45,Aurangabad,value_seeker,True,iOS,Instagram Ads
322,CUST-53dd11d7-8f49-5518-88cb-991af566ce6c,2025-07-01,Female,55+,7,Kolkata,habitual_regular,False,Android,Google Ads
323,CUST-fe503b71-ad24-5446-9599-08a79b7dc369,2026-06-28,Male,25-34,16,Coimbatore,value_seeker,False,Android,Organic
324,CUST-03189d47-85ac-5cc0-ba0a-4d3298a8f2ba,2023-03-15,Male,18-24,44,Jalandhar,premium_foodie,False,iOS,Organic
325,CUST-e5265f09-07ef-5c66-974d-ee8e3b636458,2023-06-11,Female,55+,15,Indore,value_seeker,True,Android,Organic
326,CUST-004bf792-b688-51f9-8489-ae824fa9a0af,2023-01-09,Female,35-44,10,Ahmedabad,value_seeker,True,Android,Offers/CRM
327,CUST-a3251e24-0244-51d8-8f06-9188177bad4b,2023-06-22,Male,25-34,9,Noida,night_owl,True,iOS,Organic
328,CUST-b295db58-04b5-5aa2-8ce6-d110f3ea80ed,2024-04-12,Male,25-34,15,Indore,premium_foodie,False,Android,Offers/CRM
329,CUST-b6cdd937-6290-55a2-9f50-3be15cddf4b0,2025-09-14,Male,35-44,11,Jaipur,habitual_regular,True,Android,Instagram Ads
330,CUST-0f626f92-be57-5b2a-a749-3e0573ef065e,2025-03-22,Female,25-34,16,Coimbatore,occasional,True,Android,Instagram Ads
331,CUST-40380fb0-9c15-5832-b533-10b9f3409526,2023-08-24,Female,18-24,12,Lucknow,habitual_regular,False,Android,Organic
332,CUST-18aff944-057c-5ffc-9e9a-ce4edeb3f72b,2024-10-16,Female,18-24,46,Patna,value_seeker,False,Android,Organic
333,CUST-7c6aab70-1bd7-59d7-8fea-3e05a4d02bd3,2024-12-01,Male,25-34,30,Raipur,value_seeker,False,Android,Organic
334,CUST-6aea9c2a-4477-50ec-ac29-c6df7f51e58a,2025-08-20,Female,35-44,2,Delhi,occasional,False,iOS,Google Ads
335,CUST-88d82a16-8384-5c0e-a86f-801702f4239e,2024-06-12,Female,25-34,27,Mangaluru,habitual_regular,False,Android,Referral
336,CUST-5a33f144-790f-5f6a-b9ac-1453fedced77,2023-01-14,Female,25-34,3,Mumbai,premium_foodie,False,Android,Organic
337,CUST-3d307386-e574-5a4d-8cdd-f6acfc85692c,2023-07-06,Male,35-44,4,Hyderabad,premium_foodie,True,iOS,Offers/CRM
338,CUST-7877f52a-3cf6-54cb-8b9d-89bc3aeedff9,2023-06-01,Male,35-44,3,Mumbai,value_seeker,False,Android,Google Ads
339,CUST-435a3c20-9c79-502d-a0f2-dd99822cdf81,2026-01-21,Male,35-44,6,Chennai,value_seeker,True,Android,Referral
340,CUST-9c238024-7afe-5680-b64b-4eb1b68ab804,2023-02-21,Male,25-34,5,Pune,value_seeker,False,iOS,Offers/CRM
341,CUST-578fdcb1-4716-5a22-8e64-8bb69e23e8ec,2024-07-13,Male,18-24,36,Varanasi,night_owl,False,Android,Referral
342,CUST-582a90af-b45e-555c-aa1b-202ff5ab5784,2024-10-10,Female,18-24,10,Ahmedabad,occasional,False,Android,Push Notification
343,CUST-0b464c9f-b138-5100-aba6-69f30009a21c,2026-01-12,Male,25-34,5,Pune,value_seeker,False,Android,Organic
344,CUST-99dd5f3b-9a60-543e-86ef-faa0a4842727,2025-12-11,Male,25-34,11,Jaipur,occasional,False,Android,Google Ads
345,CUST-9c61cda2-83fc-58de-92b4-2e0384fe1e8b,2025-10-27,Male,35-44,10,Ahmedabad,value_seeker,False,Android,Google Ads
346,CUST-8ccbdf2c-8a92-5e28-848b-0b970684e8d4,2025-09-01,Male,18-24,46,Patna,habitual_regular,True,Web,Organic
347,CUST-81f0ec7c-92e3-52b6-a16e-3a4f686796dd,2025-07-06,Male,18-24,3,Mumbai,habitual_regular,True,iOS,Referral
348,CUST-3b7c3a2c-e932-5488-b0ae-45f861a6dcac,2026-05-21,Female,18-24,21,Visakhapatnam,premium_foodie,True,iOS,Instagram Ads
349,CUST-bc562053-64d4-5b62-b020-0e3975a65f93,2023-01-15,Male,55+,1,Bengaluru,habitual_regular,False,Android,Referral
350,CUST-b74a87f0-199b-586b-9625-b48817e79a13,2025-03-15,Female,25-34,6,Chennai,occasional,False,Web,Organic
351,CUST-b1d6eb72-a01d-5dd2-946c-59454518d396,2025-09-17,Male,25-34,7,Kolkata,habitual_regular,False,Android,Push Notification
352,CUST-850d90aa-6305-56c5-a7a0-f48792d205b3,2025-08-15,Female,18-24,41,Rajkot,value_seeker,False,Android,Organic
353,CUST-10d88b33-ff81-51e7-841c-cfec9d32b5f4,2026-06-13,Female,35-44,2,Delhi,premium_foodie,False,iOS,Organic
354,CUST-3a44e23e-886f-5a94-9a41-aeb99dbdaa5c,2025-11-22,Male,35-44,8,Gurugram,night_owl,False,iOS,Instagram Ads
355,CUST-4634bcc4-d3b5-5da9-861f-e8d24117ebb5,2025-07-11,Male,18-24,4,Hyderabad,habitual_regular,True,Android,Google Ads
356,CUST-5803e335-b7b5-588c-8118-e9c5165518fd,2024-06-29,Male,25-34,1,Bengaluru,occasional,False,iOS,Offers/CRM
357,CUST-7e9713cb-e14c-5b6b-9296-773a16179b11,2026-03-25,Female,25-34,2,Delhi,value_seeker,True,Android,Google Ads
358,CUST-f411292a-3eae-53c8-8251-78c658e81bbc,2024-09-09,Male,25-34,6,Chennai,value_seeker,True,Android,Push Notification
359,CUST-db75b1a6-948c-5dbb-a108-6f8161b81e24,2025-10-27,Male,25-34,22,Bhopal,value_seeker,False,Android,Referral
360,CUST-e76a3537-0a7f-589b-9328-e8fe66bbd8f1,2024-09-28,Male,35-44,45,Aurangabad,habitual_regular,False,iOS,Organic
361,CUST-e346b171-21b0-58d7-a53b-0c1a1fb8a453,2025-07-12,Female,35-44,9,Noida,occasional,False,Android,Organic
362,CUST-6e508d1c-5e06-5f40-8407-3c920c45e26d,2024-12-31,Female,45-54,50,Meerut,occasional,False,Android,Offers/CRM
363,CUST-5b452853-7b9f-5446-9785-42c97691e02b,2025-02-08,Female,25-34,1,Bengaluru,habitual_regular,True,iOS,Organic
364,CUST-4e2fd7df-bee5-5350-ba56-79847847aec1,2024-12-06,Male,55+,1,Bengaluru,premium_foodie,True,Android,Referral
365,CUST-1049c448-22c9-5417-bc0b-3e3093d877f7,2025-12-25,Male,25-34,6,Chennai,value_seeker,False,Android,Google Ads
366,CUST-e1a486ee-1679-5956-b42f-a05ca7fc8800,2025-07-05,Male,25-34,5,Pune,habitual_regular,False,Android,Instagram Ads
367,CUST-ad5110b4-691f-5fc7-ad7f-4e85a98c91fd,2025-03-23,Male,45-54,5,Pune,value_seeker,False,iOS,Organic
368,CUST-c0d005fb-4821-5c26-baea-202732e867cc,2025-03-12,Female,35-44,33,Ludhiana,habitual_regular,True,Android,Referral
369,CUST-b4069a90-27d8-58c8-9afb-871fabad4231,2025-02-09,Male,25-34,10,Ahmedabad,value_seeker,False,Android,Push Notification
370,CUST-3c7e6fe9-fc45-508c-b5b9-ff36eaa13488,2026-01-12,Male,25-34,6,Chennai,habitual_regular,True,Android,Organic
371,CUST-0b181d79-8731-585b-b62d-23ac5ecfd8a4,2025-03-17,Female,25-34,1,Bengaluru,value_seeker,False,Android,Organic
372,CUST-60933ee1-ed6e-51c1-a7a5-d2086663b43a,2025-03-10,Male,25-34,1,Bengaluru,value_seeker,False,Android,Organic
373,CUST-27ff4cf4-679e-52c4-b1eb-d8987deb6f76,2023-11-13,Female,35-44,2,Delhi,habitual_regular,False,Android,Organic
374,CUST-07fe14c5-c613-56da-9ec5-1c7b85ceae5d,2024-05-17,Male,25-34,4,Hyderabad,premium_foodie,False,Web,Instagram Ads
375,CUST-971fe4dd-5cda-5b3a-b4e7-1ccc409ead40,2026-01-10,Other,45-54,1,Bengaluru,premium_foodie,True,Android,Organic
376,CUST-d2008ee8-e736-5d77-9625-91787de4805e,2026-01-22,Male,25-34,3,Mumbai,occasional,False,iOS,Referral
377,CUST-0c8a2c1e-b539-5609-84ec-f39627be7946,2024-10-11,Male,25-34,1,Bengaluru,occasional,False,Android,Push Notification
378,CUST-65b453fb-486a-5e7b-9aae-7398085c2ca9,2024-02-23,Female,18-24,34,Jodhpur,value_seeker,False,Android,Organic
379,CUST-fc09bbb7-2c1e-59c5-a1bc-37287877f850,2025-12-25,Male,18-24,10,Ahmedabad,premium_foodie,False,Android,Offers/CRM
380,CUST-a8dde7e6-9d98-53df-affc-1c3179c27e05,2026-04-12,Male,25-34,7,Kolkata,occasional,False,Android,Google Ads
381,CUST-633887a2-ae4c-5312-8d31-78e1121891c4,2025-10-18,Male,35-44,5,Pune,value_seeker,False,Android,Organic
382,CUST-f58f245a-ccaa-5a41-91e0-84a194fd07e3,2024-11-06,Male,18-24,33,Ludhiana,premium_foodie,True,iOS,Referral
383,CUST-f2729045-f8db-5ce1-b6cc-c88b74e342dc,2025-03-12,Female,18-24,5,Pune,premium_foodie,True,Android,Referral
384,CUST-19b341cd-484d-5fd1-87cd-bdda675c342d,2026-03-08,Male,25-34,7,Kolkata,value_seeker,False,Android,Google Ads
385,CUST-a8123d57-524f-5f40-8a24-1d1e7bb4c144,2023-12-10,Female,35-44,1,Bengaluru,premium_foodie,False,Android,Instagram Ads
386,CUST-0c5fcd8e-ed2c-5ac3-9393-2fc193dae01c,2023-05-24,Female,25-34,29,Ranchi,value_seeker,False,Android,Organic
387,CUST-1234aafb-beb4-5a58-a1b0-ada37872cac0,2026-04-04,Male,25-34,4,Hyderabad,habitual_regular,False,Android,Organic
